build_id,gh_project_name,gh_lang,gh_is_pr,tr_status,duration,event_type,tr_tests_run,tr_tests_failed,tr_tests_passed,git_diff_src_churn,git_diff_test_churn,gh_team_size,gh_repo_age,hist_fail_rate,log_snippet,label
241730331,apache/commons-lang,java,True,failed,989,pull_request,0,0,0,0,0,0,0,0.5,,1
241730331,apache/commons-lang,java,True,failed,989,pull_request,0,0,0,0,0,0,0,0.6,,0
241730331,apache/commons-lang,java,True,failed,989,pull_request,0,0,0,0,0,0,0,0.7,,0
241730331,apache/commons-lang,java,True,failed,989,pull_request,0,0,0,0,0,0,0,0.4,,1
241730331,apache/commons-lang,java,True,failed,989,pull_request,0,0,0,0,0,0,0,0.5,,1
241730331,apache/commons-lang,java,True,failed,989,pull_request,0,0,0,0,0,0,0,0.6,,0
241730331,apache/commons-lang,java,True,failed,989,pull_request,0,0,0,0,0,0,0,0.7,,0
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.0,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.1,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.2,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.3,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.0,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.1,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.2,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.3,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.0,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.1,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.2,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.3,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.0,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.1,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.2,,1
241730230,apache/commons-lang,java,True,failed,981,pull_request,0,0,0,0,0,0,0,0.3,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.4,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.5,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.6,,0
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.7,,0
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.4,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.5,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.6,,0
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.7,,0
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.4,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.5,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.6,,0
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.7,,0
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.4,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.5,,1
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.6,,0
241616672,apache/commons-lang,java,True,failed,1104,pull_request,0,0,0,0,0,0,0,0.7,,0
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.0,,1
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.1,,1
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.2,,1
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.3,,1
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.0,,1
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.1,,1
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.2,,1
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.3,,1
241616670,apache/commons-lang,java,False,failed,1077,push,0,0,0,0,0,0,0,0.0,,1
